arrived_at,num_prefill_tokens,num_decode_tokens,prefill_inflated,decode_inflated
473.0825664730762,761,142,0,0
473.19816943201783,623,206,0,0
473.22272253762486,748,240,0,0
473.22526257810176,823,421,0,0
473.4435026500036,1618,32,0,0
473.53520465794907,1635,235,0,0
473.55452002222427,1149,265,0,0
473.5772470413493,208,92,0,0
473.7074393617219,1558,768,0,0
473.8154267233746,1515,90,0,0
473.83389270851427,661,724,0,0
473.84455702093936,593,278,0,0
474.0365453168397,1045,326,0,0
474.0610333404159,741,101,0,0
474.0688048856884,1650,545,0,0
474.0904787264105,2034,201,0,0
474.1001360743392,1609,261,0,0
474.1376956882768,896,721,0,0
474.14668000523034,224,160,0,0
474.16672040229156,1652,504,0,0
474.2263615952539,1534,322,0,0
474.2358736635149,574,18,0,0
474.24250241969185,687,339,0,0
474.27504930313876,1433,638,0,0
474.2783486656563,25,226,0,0
474.2898752208862,514,233,0,0
474.30128979965826,674,131,0,0
474.3308511572964,708,308,0,0
474.3619077327343,666,125,0,0
474.3764193399861,658,333,0,0
474.7809785146673,979,368,0,0
474.78411646103933,1733,237,0,0
474.7970316536919,62,540,0,0
475.10771459220217,7,211,0,0
475.1171455734611,6570,399,1,0
475.13356443082654,837,288,0,0
475.1367428279871,1906,281,0,0
475.1687950447447,204,61,0,0
475.51726067651776,133,68,0,0
475.5308667861283,1161,206,0,0
475.534500242821,5422,2770,1,1
475.54847005131535,1336,670,0,0
475.5494043330205,167,382,0,0
475.5535150742632,1233,255,0,0
477.8038654158876,1367,88,0,0
477.80512436298744,696,734,0,0
477.80623938974884,1293,338,0,0
477.8177935959049,1714,128,0,0
477.8202019296558,328,321,0,0
477.83251755299017,868,585,0,0
478.81467161029616,13,19,0,0
478.96480622770673,1109,455,0,0
478.9675149300191,527,21,0,0
479.1333142475801,1652,331,0,0
479.27249239317035,738,76,0,0
479.4862174647081,380,516,0,0
479.49346599699254,1351,115,0,0
479.52918092434106,778,360,0,0
479.5377360867079,928,25,0,0
479.5870008949873,552,64,0,0
479.6192129709434,924,1920,0,1
479.87230618516946,1146,259,0,0
479.93631086305646,1373,141,0,0
479.94825762836257,1216,214,0,0
479.9484444916135,81,77,0,0
479.99223190742543,1407,198,0,0
480.05984265143223,881,43,0,0
480.192953356629,13,13,0,0
480.2183054324952,896,203,0,0
480.2489784618385,1400,92,0,0
480.26793426969243,633,577,0,0
480.2810262954228,1590,258,0,0
480.2817048538511,21,395,0,0
480.2869699037775,921,336,0,0
480.2966696709231,601,306,0,0
480.29735932158303,641,180,0,0
480.3107519323882,979,328,0,0
480.3131285460705,189,773,0,0
480.378027504452,26,52,0,0
480.4100419776846,1608,35,0,0
480.4106856489731,853,421,0,0
480.4109577928317,621,395,0,0
480.47363633134654,279,5440,0,1
480.64613552105686,23,80,0,0
480.7386211673669,1203,295,0,0
480.7391096236513,200,191,0,0
480.84163085555934,1195,11,0,0
480.85348123045617,1300,323,0,0
481.0024041272627,1457,453,0,0
481.02891423846347,17,299,0,0
481.0372214051449,7330,75,1,0
481.0520970241408,967,559,0,0
481.138646235529,165,538,0,0
481.1847812838405,40,122,0,0
481.18573097957756,1432,203,0,0
481.19766267985847,1536,280,0,0
481.2583569984134,1854,116,0,0
481.28957782040465,1016,314,0,0
481.3066333017916,1790,220,0,0
481.3263148414136,1619,268,0,0
481.3273763859784,767,182,0,0
481.3288158476429,16,80,0,0
481.3445243494536,1664,272,0,0
481.3583203597467,1745,437,0,0
481.3860580736103,372,3020,0,1
481.3894060313303,403,240,0,1
481.39329381864064,11,155,0,0
481.39608518144775,160,24,0,0
481.4112814231402,1306,4440,0,1
481.4326094156758,1770,11,0,0
481.5124283844638,1512,187,0,0
481.5956876267425,1145,264,0,0
481.66351074671456,27,257,0,0
481.7364275038152,1690,759,0,0
482.08836999138254,1602,360,0,0
482.3518292705293,1036,432,0,0
482.36729546267054,297,327,0,0
482.36833967719616,1586,578,0,0
482.3767887176043,1390,242,0,0
482.40248376633025,1856,253,0,0
482.42523253455806,1512,239,0,0
482.4304244608895,12,456,0,0
482.56435785274437,19,214,0,0
482.5651814108917,651,120,0,0
482.58506991888294,48,461,0,0
482.59902786426693,751,328,0,0
482.86325707335465,126,238,0,0
482.912111731744,25,442,0,0
482.9171735172538,768,586,0,0
482.91816930185524,1579,722,0,0
482.9217961767527,841,124,0,0
483.0177686129743,515,154,0,0
483.0271402451102,1612,716,0,0
483.0821063439426,470,242,0,0
483.12802399736154,419,369,0,0
483.14335644281266,875,377,0,0
483.3375233916588,273,96,0,0
483.3428263482297,65,195,0,0
483.3730885194213,276,2580,0,1
483.4993588540284,465,76,0,0
483.52471800468936,186,55,0,0
483.55334637916985,1184,341,0,0
483.55833317059785,1341,196,0,0
483.56097385359215,404,523,0,0
483.5866828742777,114,5,0,0
483.6139912604547,800,26,0,0
483.61905044168117,1093,27,0,0
483.62667631769807,712,441,0,0
483.63947935058883,217,580,0,1
483.67850121038333,852,340,0,0
483.9879994809533,362,377,0,0
484.0253360223236,217,263,0,0
484.04374727235864,984,282,0,0
485.15413285810143,740,216,0,0
485.15475100531296,1190,589,0,0
485.20132061186854,1242,767,0,0
485.21141478029887,761,123,0,0
485.2474446638069,231,516,0,0
486.02470604148215,458,320,0,0
486.02687164518807,5360,181,1,0
486.0297429744177,1464,17,0,0
486.056687639473,24,254,0,0
486.37501919877474,948,284,0,0
486.38869713974066,2870,2070,1,1
486.41638923790197,653,177,0,0
486.4436222044788,166,164,0,0
486.44648128243847,1363,82,0,0
486.4783753871703,1410,170,0,0
486.48719381335167,808,681,0,0
486.503917715646,291,44,0,0
486.5339789525809,1632,354,0,0
486.53479375139375,83,198,0,0
486.5498771773916,1639,2270,0,1
486.55976074762737,1588,20,0,0
486.5713800530436,1454,170,0,0
486.57766254014416,642,48,0,0
486.6294684338781,10,48,0,0
487.6335934909594,313,246,0,0
487.64909277488596,1475,257,0,0
487.97474959298887,615,151,0,0
487.9870772722482,153,122,0,0
488.01635308680153,181,268,0,0
488.16022012176956,406,218,0,0
488.16998564140704,5250,238,1,0
488.18436418851763,289,237,0,0
488.186432657185,1315,103,0,0
488.6950984935651,1656,708,0,0
488.6959686345782,1821,415,0,0
488.7263432410987,1445,355,0,0
488.73906634899424,1432,59,0,0
488.76441244569145,1063,276,0,0
488.76707539574164,466,324,0,0
488.7903135359579,345,265,0,0
488.84290913427117,1548,243,0,0
488.84771816238714,1411,229,0,0
488.85171791229584,7813,379,1,0
488.930666941392,1030,162,0,0
488.9877944476248,290,360,0,0
489.03100075173205,1272,262,0,0
489.1617647869918,845,511,0,0
489.18541161754496,5,226,0,0
489.1937953045782,525,58,0,0
489.201380136565,4016,209,0,0
489.2940195028789,600,69,0,0
489.296517195517,7685,507,1,0
489.31101895149465,408,430,0,0
489.3120386230792,1237,187,0,0
489.32053066212734,745,128,0,0
489.57795256949953,1153,576,0,0
489.6285193221631,1415,51,0,0
489.63885219863454,229,246,0,0
489.6405337250528,286,275,0,0
489.6423598114826,23,214,0,0
489.64450784189046,1721,335,0,0
489.66628086232424,356,108,0,0
489.66959041905506,578,194,0,0
489.7364630805377,960,297,0,0
489.73830137208125,395,261,0,0
490.9579556985473,10,12,0,0
490.98619509055675,298,344,0,0
491.05733481524703,1047,178,0,0
491.1030213625489,1513,149,0,0
491.10843724494794,41,299,0,0
491.11297103585036,4240,568,1,0
491.11617369982287,272,356,0,0
491.1230457657763,951,314,0,0
492.55946982523847,523,630,0,0
492.5834622058718,107,126,0,0
492.64604557940015,544,245,0,0
492.6492345310658,1169,294,0,0
492.6576994415335,1430,311,0,0
492.66545814911456,468,250,0,0
492.6657584612826,1956,233,0,0
492.66584452513234,12,87,0,0
492.67089835894257,275,426,0,0
492.6740181161638,282,459,0,0
492.67491392615534,7425,767,1,0
492.84132559828373,853,172,0,0
493.1241717410126,881,230,0,0
493.12510839170466,1296,737,0,0
493.3110794845646,431,561,0,0
493.3421366504369,7580,428,1,0
493.3440093326885,800,286,0,0
493.34475869610776,1152,482,0,0
493.3574668787533,780,379,0,0
493.3588429388205,8024,168,1,0
493.38463859381056,352,21,0,0
493.5070461841089,296,256,0,0
493.5491531194884,642,389,0,0
498.1208913496344,961,345,0,0
498.2153309773471,587,64,0,0
498.3647893354253,1175,311,0,0
498.4421779142405,435,114,0,0
498.47955582229645,11,83,0,0
498.5039188206261,1272,339,0,0
498.5439824822031,209,183,0,0
498.54701733082624,941,246,0,0
499.3690201517945,431,12,0,0
499.37283798836495,23,639,0,0
499.94098428409785,1907,242,0,0
499.979082209394,1419,337,0,0
500.12011936870425,388,369,0,0
500.12214382379807,385,499,0,0
500.1246372115098,1583,276,0,0
500.5616584364268,251,285,0,0
500.6083800028998,150,183,0,0
500.6117572027595,1527,304,0,0
500.6139086576291,1804,160,0,0
500.61759923641057,226,65,0,0
500.62264802537373,817,259,0,0
500.75824117612154,440,343,0,0
501.4503212408912,927,426,0,0
501.53165424871634,725,633,0,0
501.6759695876852,1544,88,0,0
501.75546558675137,381,138,0,0
501.75963836316623,1029,165,0,0
501.7893092965152,720,63,0,0
501.8492343628847,578,149,0,0
501.98298120731255,1049,179,0,0
501.99099494948314,1083,147,0,0
502.064782433324,584,371,0,0
502.81312784084685,1697,120,0,0
504.43250741394843,218,212,0,0
504.5714592948095,184,76,0,0
504.57301200296007,1303,117,0,0
504.5826732714356,490,286,0,0
504.6745083425405,225,67,0,0
504.6788007803033,1211,103,0,0
504.68743862395064,801,392,0,0
504.78320033068337,478,492,0,0
504.78410012332415,23,361,0,0
505.208536403878,16,4940,0,1
505.23263101151423,30,7670,0,1
505.2473316669541,714,339,0,0
505.25892941633543,211,268,0,0
505.2638784496086,891,345,0,0
505.7916928739798,31,128,0,0
505.8931367284668,666,61,0,0
505.908560099623,670,19,0,0
506.0882804035592,267,632,0,0
506.1333366375882,1988,201,0,0
506.14618800606104,210,332,0,0
506.15187611170717,13,204,0,0
506.3545061295312,1744,619,0,0
506.35977670082985,517,255,0,0
506.36724779205633,1752,422,0,0
506.36903748477965,19,464,0,0
506.3827546087619,339,420,0,0
506.38333972320623,1023,374,0,0
506.3866823758044,648,729,0,0
506.41904052760987,761,26,0,0
506.48407313212863,515,330,0,0
508.8202684623422,536,174,0,0
508.83272183808896,133,540,0,0
508.83848040399727,770,312,0,0
508.8434640717305,165,212,0,0
508.9680642242468,89,13,0,0
508.98955649834994,5,8,0,0
508.9926272869174,103,308,0,0
509.03410228788726,1258,241,0,0
509.0538382013831,632,3840,0,1
509.0758616965111,1111,382,0,0
509.08529370739234,696,101,0,0
509.30958606022716,731,329,0,0
509.3255025310745,1251,133,0,0
509.3823594301058,1412,364,0,0
509.39845415329364,371,141,0,0
510.0098232242022,223,63,0,0
510.01757190055383,572,214,0,0
510.09820794398087,957,394,0,0
510.0988904588958,609,85,0,0
510.461934449111,1075,279,0,0
510.46323836715464,1919,4040,0,1
510.4670975414399,754,339,0,0
510.47930087714224,623,553,0,0
510.54195677255586,639,389,0,0
510.5479342172425,1180,309,0,0
510.6534677597838,1718,346,0,0
510.7070385498484,782,4320,0,1
510.82952529448835,247,135,0,0
510.8307853700323,1612,232,0,0
510.8361903254075,922,125,0,0
510.84024511876737,1048,753,0,0
510.86491262969713,7,210,0,0
510.88360208531867,1655,265,0,0
510.9272579528457,3237,296,0,0
510.9675734067218,435,347,0,0
511.1500089083666,1494,455,0,0
511.1562719586768,328,290,0,0
511.15836789964345,640,102,1,0
511.2063218790597,1014,121,0,0
511.26986126158187,192,423,0,0
511.31554927146937,197,164,0,0
511.3219727450886,38,90,0,0
511.32205529498833,167,380,0,0
511.5388078312772,12,28,0,0
511.5724604362614,6880,396,1,0
512.910775402095,344,253,0,0
512.9183330811745,27,63,0,0
512.9267711249904,11,430,0,0
512.926909131634,1075,136,0,0
512.9288433858563,363,359,0,0
512.9378812330698,11,378,0,0
512.952519637001,1946,316,0,0
513.5880641472578,940,414,0,0
514.7630431553252,738,47,0,0
514.7675489480687,803,148,0,0
514.8483594561624,762,138,0,0
515.0685951201319,1744,423,0,0
515.1329284601653,1503,402,0,0
515.2607334132864,194,46,0,0
518.3148435780763,788,767,0,0
518.3553922589407,679,768,0,0
518.4010725210547,809,592,0,0
518.4161983932686,1280,251,0,0
518.448769034056,741,45,0,0
518.4741211354241,7815,377,1,0
518.4848147958949,1055,211,0,0
518.4989361020184,1356,147,0,0
518.5054239337999,18,243,0,0
518.5126289376759,179,725,0,0
518.515063535058,1484,226,0,0
518.5492822164099,77,306,0,0
518.5745865322614,304,226,0,0
518.5751208596827,332,137,0,0
518.7470713288684,411,71,0,0
518.9995423553901,9,106,0,0
519.1095217476052,592,219,0,0
519.168047998986,1628,400,0,1
519.2148850526544,1572,502,0,0
519.251333667249,19,155,0,0
519.2578852222201,740,544,0,0
519.2697416990741,1194,619,0,0
519.2730626325566,23,154,0,0
519.2785677496493,964,185,0,0
519.2794576057217,529,364,0,0
519.303180609666,517,102,0,0
519.3344515471506,740,94,0,0
520.2224180558417,518,103,0,0
520.2730366150998,529,363,0,0
520.3283820338629,1606,2770,0,1
520.3334549661952,174,165,0,0
520.3512752323111,266,236,0,0
520.3535114958656,770,341,0,0
520.3950362585148,1605,770,0,0
533.0405980140758,822,378,0,0
533.0519787653216,1483,275,0,0
533.0521933061775,751,627,0,0
533.4678985405736,664,199,0,0
533.6395803908213,1378,422,0,0
533.642678439032,8,42,0,0
533.6830692378835,1093,242,0,0
533.6891709677143,199,85,0,0
533.7808186168224,609,212,0,0
533.7835503571266,186,49,0,0
533.8116956041944,572,61,0,0
534.069446989959,2030,171,0,0
534.1069915608923,852,88,0,0
534.2532878958732,1002,238,0,0
534.3351227225982,257,188,0,0
534.3505352094637,1032,663,0,0
534.375542398685,1499,239,0,0
534.3890520396936,650,162,0,0
534.4540342502793,716,202,0,0
534.4965958234222,297,188,0,0
534.7910230563424,257,345,0,0
534.8330047160619,26,508,0,0
534.8609865038312,1807,359,0,0
534.8713738018705,304,88,0,0
534.8921864984624,1040,203,0,0
534.9326805426582,1399,259,0,0
535.2281038882015,970,188,0,0
535.3468051246114,882,404,0,0
536.355808140579,513,491,0,0
536.3641130958283,428,453,0,0
536.373575644416,1763,147,0,0
536.3794047458931,25,222,0,0
536.4738691174905,769,641,0,0
536.4826291741149,930,398,0,0
536.7015940073178,534,191,0,0
536.7576196907784,292,12,0,0
536.7579366041429,512,245,0,0
538.2215392629628,1882,297,0,0
538.241950297348,18,65,0,0
538.2496574505233,1352,62,0,0
538.3359523579359,7,91,0,0
538.3395887476331,913,184,0,0
538.3571384852607,1736,270,0,0
538.3626442908453,173,9,0,0
538.3644904780518,16,713,0,0
538.3658071591643,1642,385,0,0
538.4322036124425,155,578,0,0
538.4511168598104,15,715,0,0
538.4705991828306,1012,230,0,0
538.4804980741386,442,81,0,0
538.4834544414297,1618,526,0,0
538.5112716320228,534,301,0,0
538.5259057711106,3680,370,1,0
538.8456376441086,542,531,0,0
538.8516977348878,980,267,0,0
538.8836765565475,1764,10,0,0
538.8869092291329,809,42,0,0
538.9025305962674,267,178,0,0
538.906211654858,1175,745,0,0
542.900954838397,1695,115,0,0
543.1281214833882,237,286,0,0
543.1517596910155,1075,472,0,0
543.355165860322,66,20,0,0
543.9276638854466,1145,582,0,0
544.047530719057,8118,74,1,0
544.0478482542803,1776,27,0,0
544.2155452521889,1892,204,0,0
544.2373362623705,658,235,0,0
544.2495370098017,435,648,0,0
544.3609208542358,104,410,0,1
544.3876971742571,1780,225,1,0
544.3884381889236,678,631,0,0
544.3914906738873,340,278,0,0
544.4016174649696,1592,52,0,0
544.4844613910079,1844,644,0,0
544.5259278037242,524,227,0,0
544.526125829282,870,466,0,0
544.5345849162194,590,160,0,0
544.5353597236181,1088,690,0,0
544.5356474908031,1392,94,0,0
544.5365918248912,1219,291,0,0
544.5381698423181,319,246,0,0
544.5425933681084,372,151,0,0
544.5550380956338,835,154,0,0
544.9933694915546,610,415,0,0
545.0545133836323,497,309,0,0
545.1361993850953,30,254,0,0
545.1609632653983,642,6710,0,1
545.416528864713,1542,347,0,0
553.6036759821126,432,475,0,0
553.7397395153635,385,50,0,0
553.7479568016657,1993,320,0,0
553.7517767692505,558,95,0,0
553.7651707616677,1775,169,0,0
553.895914480539,740,306,0,0
553.9020733988491,453,139,0,0
553.903611581477,1167,174,0,0
553.9518722590734,1137,279,0,0
556.0026081262995,140,127,0,0
556.0199839254195,402,53,0,0
556.0786877747192,1763,364,0,0
556.1226371472037,266,24,0,0
556.136380899052,40,620,0,0
556.1854839376762,955,240,0,0
556.6086577452221,608,638,0,0
556.6155756079373,424,127,0,0
556.7102676846367,575,533,0,0
556.83864218894,5642,2550,1,1
556.9821071449489,836,316,0,0
557.0074909328044,576,521,0,0
557.0076066955085,268,202,0,0
557.1048352161944,323,2200,0,1
557.163027027652,15,353,0,0
557.1860543713196,779,246,0,0
557.1933480010985,1013,24,0,0
557.1974105232483,1188,517,0,0
557.2573366933627,1737,251,0,0
557.3906951212329,776,767,0,0
557.3968976048182,1695,101,0,0
557.4038170281651,1606,445,0,0
557.4234096753524,1492,111,0,0
557.4287531590853,7994,198,1,0
557.4484444776748,1055,5990,0,1
557.6218538784145,41,132,0,0
557.6488952236729,253,137,0,0
557.6624134553797,1880,194,0,0
557.7354445524519,858,237,0,0
557.7358361390051,7846,346,1,0
557.7374062917335,1681,1600,0,1
557.7946433528462,903,229,0,0
557.8934477764177,821,185,0,0
557.8964704703085,35,519,0,0
558.7398391945057,638,255,0,0
559.4744203872821,977,68,0,0
559.4997366017051,34,32,0,0
559.7388000766293,1434,343,0,0
559.8613745501171,7140,486,1,0
559.8631463610649,1992,211,0,0
559.9236385037882,276,305,0,0
559.9354121499134,17,773,0,0
559.9515358315286,1726,88,0,0
559.9676823974238,72,426,0,0
559.9680634934201,8,282,0,0
559.9896991167923,1048,26,0,0
560.9604684180833,5210,212,1,0
560.9706806778755,5,340,0,1
561.112555592815,5830,544,1,0
561.1131774580069,11,107,0,0
561.2334101999261,1575,117,0,0
561.2372296397341,73,303,0,0
561.2895158879213,345,347,0,0
561.4090774148317,1832,308,0,0
561.4099321287782,130,65,0,0
561.4197215284623,578,319,0,0
561.5214867978729,542,301,0,0
561.5609427998548,797,769,0,0
561.5612145510554,172,12,0,0
561.5850207642452,1130,211,0,0
561.5860137143816,365,104,0,0
561.6020053228561,1367,168,0,0
561.6025844124514,1621,627,0,0
561.6027530918886,117,137,0,0
561.6253277070292,742,448,0,0
561.6270836615362,744,185,0,0
561.7169394593838,1120,107,0,0
561.764338444241,482,147,0,0
561.7820691602512,868,194,0,0
561.899689465995,415,348,0,0
561.909290757842,282,501,0,0
561.9742012734248,528,126,0,0
561.9896005046838,7961,231,1,0
561.9896924725128,16,275,0,0
562.0070361960873,730,206,0,0
562.0078291927234,769,183,0,0
562.0138890856438,473,4870,0,1
562.117884720879,1248,606,0,0
562.11976784102,815,352,0,0
562.2014330728107,147,264,0,0
562.2968178614232,180,183,0,0
563.1639413992463,163,4770,0,1
563.2379105575519,1802,397,0,0
563.239195045338,547,260,0,0
563.2518843533609,21,717,0,0
563.2527337725825,929,109,0,0
563.2687728528316,1182,394,0,0
563.2784007715412,121,265,0,0
563.5104350387296,323,363,0,0
563.5218593194314,20,768,0,0
563.5245556109603,240,211,0,0
563.5274928363621,614,327,0,0
563.5352929823059,421,19,0,0
563.5364309050523,1284,708,0,0
563.5459631498009,769,226,0,0
563.5562569992264,1162,78,0,0
563.5625535648684,7,36,0,0
563.5642762521724,973,328,0,0
563.5735992287443,627,714,0,0
563.5915119129545,1663,555,0,0
563.6760576544201,1803,75,0,0
563.6872519592773,775,86,0,0
563.7791042037136,1237,187,0,0
563.7797082864961,315,762,0,0
563.8803600433491,1835,269,0,0
563.8805948593083,1004,287,0,0
563.8822894701404,923,343,0,0
563.9005056353991,555,214,0,0
563.9110030196542,8059,133,1,0
564.0024744024478,15,341,0,0
564.0652665205457,1735,766,0,0
564.1211516497981,911,427,0,0
564.1350039046052,312,256,0,0
564.1392095462433,1253,291,0,0
564.2077316022016,1526,499,0,0
564.2234285540346,3840,17,1,0
564.2500753858474,740,332,0,0
564.276437916241,938,122,0,0
564.2958022701138,1137,463,0,0
564.3379248849092,464,127,0,0
564.37533963237,1153,242,0,0
564.3838490767495,1615,75,0,0
564.385190557751,976,264,0,0
564.4159861209299,12,249,0,0
564.4227697081367,927,1550,0,1
564.4309440058555,1714,187,0,0
564.4598688053127,717,341,0,0
564.4633772050636,8,112,0,0
564.4747063534053,120,259,0,0
564.4897659669202,283,325,0,0
564.5915969300942,1437,300,0,0
565.9808526389467,640,635,0,0
565.996653850594,900,145,0,0
566.0302764203368,1331,483,0,0
566.0399382436188,306,271,0,0
566.2692814418805,55,221,0,0
566.300444393653,1194,459,0,0
566.4471004774218,1791,62,0,0
566.8572572504439,2000,69,0,0
568.4036712093447,257,769,0,0
568.4210903050711,647,574,0,0
568.4229990059468,1244,126,0,0
568.4426492435286,78,58,0,0
568.4433242914225,637,173,0,0
581.8707060514753,1410,330,0,0
581.892312006631,506,148,0,0
581.9014538916967,1570,716,0,0
582.2695008605374,631,243,0,0
582.2789759131792,210,174,0,0
582.5162516579243,697,381,0,0
582.5176501538758,854,382,0,0
582.5183048984411,648,262,0,0
582.5601726937145,1544,769,0,0
582.5612033593869,1447,248,0,0
582.56285135076,33,542,0,0
582.7092956790357,1591,53,0,0
582.7146545899984,1064,276,0,0
582.7297109047902,34,300,0,0
582.7370188977224,893,351,0,0
582.8915463318373,624,115,0,0
582.9089565761053,207,157,0,0
582.9199592119826,1904,115,0,0
582.925869365473,341,900,0,1
582.9623946200638,451,138,0,0
583.0415003888203,223,16,0,0
583.0426059632605,1065,128,0,0
583.1524382447285,1373,276,0,0
583.1646643373131,300,36,0,0
583.1971342234586,1517,443,0,0
583.2710637123577,617,79,0,0
583.2777511890775,303,333,0,0
583.2781079131582,140,693,0,0
583.278771237331,572,448,0,0
583.4081513661864,736,534,0,0
583.6412821311707,885,9,0,0
591.6069836894673,1213,287,0,0
591.6182675535207,867,20,0,0
591.7085734417743,434,460,0,0
591.721241007277,662,429,0,0
591.7241366652249,625,346,0,0
591.8128177858251,374,219,0,0
591.8482112894933,147,111,0,0
591.8939654503761,3950,489,1,0
591.9180505243033,1603,766,0,0
591.9933719132215,715,349,0,0
592.0095120557413,423,185,0,0
592.1319878764484,310,83,0,0
592.1428456114786,343,48,0,0
592.1482031084961,434,143,0,0
592.6807254167564,1556,465,0,0
593.3655427353843,656,3200,0,1
593.4828683014796,1540,2100,0,1
593.4856334274731,1358,767,0,0
593.4948925052609,1300,81,0,0
593.4950122076355,999,65,0,0
593.4958224398054,1583,180,0,0
595.0688252271464,1758,207,0,0
595.0692207262209,863,251,0,0
595.1088811769077,296,280,0,0
595.1966992545335,426,60,0,0
595.2009789970706,409,212,0,0
595.2889210303948,1009,193,0,0
595.29405261019,443,182,0,0
595.4291947399538,20,662,0,0
595.460543111597,352,637,0,0
595.4814277194291,785,272,0,0
595.5002515358908,53,176,0,0
595.7391687640755,121,205,0,0
595.7407812277792,57,91,0,0
595.7470285902626,149,320,0,0
595.7478977588432,474,124,0,0
595.7588430369086,480,569,0,0
595.7834911563821,958,387,0,0
595.7924358099434,1092,5070,0,1
595.817018123895,323,256,0,0
595.8250269662952,360,273,0,0
596.4912215076299,691,117,0,0
596.5778944956077,13,237,0,0
596.5925052762047,1050,357,0,0
596.6246710348121,983,145,0,0
596.6338339528896,696,236,0,0
596.8196872491698,1628,217,0,0
596.8205452992003,792,147,0,0
596.8213600637883,1625,293,0,0
596.8222088751209,16,705,0,0
596.9565108232006,484,268,0,0
600.6101342327275,1161,314,0,0
600.8719228979915,429,195,0,0
600.8801776205993,1105,3040,0,1
600.9026983370354,25,289,0,0
600.9556539973254,1492,322,0,0
600.9666975560498,1030,124,0,0
600.9758451946519,749,352,0,0
601.0588387830669,1270,1260,0,1
601.0621459937458,404,126,0,0
601.0621848585083,1706,262,0,0
601.9266004510297,692,644,0,0
602.1041281853709,535,212,0,0
602.1104110038846,515,555,0,0
602.8461224865233,831,368,0,0
602.849215945538,836,310,0,0
602.8732251130449,539,517,0,0
602.8859430966127,143,5,0,0
602.9150870345001,270,278,0,0
602.9166809647896,1282,768,0,0
602.958017073613,923,1810,0,1
603.0565769119345,893,421,0,0
603.0666255647633,1195,342,0,0
603.0952408171883,1095,159,0,0
603.150313452093,1359,16,0,0
603.2331396928655,1661,33,0,0
603.2603047499368,8009,183,1,0
603.3095755854515,1709,470,0,1
603.3258303417607,6,175,0,0
603.3314296133058,13,238,0,0
603.3315034823753,1100,302,0,0
603.8050694370891,593,650,0,0
603.8204831617334,5112,3080,1,1
603.8705897527457,426,343,0,0
603.9660306696821,290,298,0,0
603.9719251389375,46,285,0,0
604.0422254772723,10,129,0,0
604.0514621654949,8,42,0,0
604.067983849804,875,69,0,0
604.0684382677753,1824,288,0,0
604.1308887782943,638,305,0,0
604.1661781188725,1544,224,0,0
604.1673105731045,82,3030,0,1
604.2586148108064,9,294,0,0
604.358097802305,37,476,0,0
604.3663484506931,1403,679,0,0
604.3674508146953,1135,2300,0,1
604.3865537669465,889,217,0,0
604.3879821160112,1140,326,0,0
604.4199845445993,1876,190,0,0
604.4765797191404,881,307,0,0
604.4792247105935,17,227,0,0
604.6047539276032,1511,429,0,0
604.6062547487107,229,95,0,0
604.861322708203,285,182,0,0
604.9406444334746,711,156,0,0
604.9518720596307,1111,549,0,0
605.057414524512,1763,298,0,0
605.1438749123262,1233,14,0,0
606.2355054286921,977,235,0,0
606.2734638328892,1681,317,0,0
606.2822168452226,1888,170,0,0
606.606995774868,660,222,0,0
606.612895477068,1141,166,0,0
606.615878548525,103,31,0,0
606.6217637409076,16,327,0,0
606.6264322760675,1535,502,0,0
606.6296906339305,1643,472,0,0
606.6298563877313,1809,473,0,0
607.0349426085679,298,180,0,0
607.0433581113357,1384,176,0,0
607.0751817352259,1263,10,0,0
607.1431609555335,1236,107,0,0
607.1938366665629,1634,259,0,0
607.1953730583461,1861,367,0,0
607.1984431762854,1809,304,0,0
607.3339236326914,8040,152,1,0
607.3422337778129,140,260,1,0
607.3567222007907,774,345,0,0
607.4131415864523,1598,84,0,0
607.4583791521076,333,327,0,0
607.46959947514,698,123,0,0
607.5889443108812,1201,134,0,0
607.5922154402077,1002,258,0,0
607.5931070147121,405,167,0,0
607.5983042653804,1702,264,0,0
607.6857220708017,8082,110,1,0
607.700927190019,155,228,0,0
607.7052348857267,414,625,0,0
607.7144960632459,603,327,0,0
607.7221909849895,1921,361,0,0
607.906314591716,937,219,0,0
607.9191839037302,1019,207,0,0
608.3678120095717,654,572,0,0
608.3688315814837,806,318,0,0
608.374578625388,551,263,0,0
608.4103877956213,747,143,0,0
608.4300657803312,801,136,0,0
608.4304783545174,1702,15,0,0
608.7581124860781,671,352,0,0
608.7833845787143,1900,391,0,0
608.7882580341485,135,684,0,0
608.7895043128989,1395,40,0,0
608.8058180957557,424,69,0,0
608.8440722772834,94,420,0,0
608.8684333431254,1087,63,0,0
608.8848442911899,177,178,0,0
608.8906544236901,1349,294,0,0
609.0524072486866,57,1540,0,1
609.0991707540858,1965,605,0,0
609.1338935238263,1179,368,0,0
609.1504242777987,144,1400,0,1
609.1886854784805,844,147,0,0
609.2634319117409,1022,45,0,0
609.4405747990322,636,397,0,0
609.4503834094089,83,475,0,0
609.456595765539,116,719,0,0
609.4589364449728,237,134,0,0
609.4608085001352,1818,456,0,0
609.5888518991228,691,422,0,0
610.4002776913545,1382,391,0,0
610.4192077329213,383,141,0,0
610.4260565645966,1169,69,0,0
610.5542748818913,60,282,0,0
611.9609164666267,591,42,0,0
611.9652572500638,1147,215,0,0
612.0028300055245,1119,334,0,0
